2026-08-22 13:09:57 | INFO     | rss_downloader.services  :  86 - 开始重新配置下载器...
2026-08-24 19:57:31 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [喵萌奶茶屋&LoliHouse] 花织同学转生后还是想干架 / 花织即使是转生也想打架 / Hanaori-san wa Tensei shitemo Kenka ga Shitai - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 19:57:31 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [北宇治字幕组] 再见，菈菈 / 再见，拉拉 / 再见，菈菈 / Sayonara Lara [06][WebRip][HEVC_AAC][简繁日内封]
2026-08-24 19:57:31 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [绿茶字幕组&LoliHouse] 穹庐下的魔女 / Tenmaku no Jaadugar - 08 [WebRip 1080p HEVC-10bit AAC][简繁日内封字幕]
2026-08-24 19:57:31 | INFO     | rss_downloader.main      : 180 - 共获取到 10 个条目，匹配到 8 个条目，成功添加 0 个下载任务。
2026-08-24 20:57:31 | INFO     | rss_downloader.main      : 163 - 处理 RSS 源: Example (https://mikanani.me/RSS/MyBangumi?token=lvtK1%2bAbVI%2fUdaap3iVWMA%3d%3d)
2026-08-24 20:57:31 | INFO     | rss_downloader.parser    :  68 - 开始获取 RSS 源: Example
2026-08-24 20:57:32 | INFO     | logging                  :1744 - HTTP Request: GET https://mikanani.me/RSS/MyBangumi?token=lvtK1%2bAbVI%2fUdaap3iVWMA%3d%3d "HTTP/1.1 200 OK"
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    :  81 - 开始解析 RSS 源: Example
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    :  97 - Example: 获取到 10 个条目
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [LoliHouse] Grow Up Show ～向日葵马戏团～ / 成长秀 向日葵马戏团 / Grow Up Show - Himawari no Circus-dan - 08 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 07 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CATCHPLAY WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CR WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 20:57:32 | WARNING  | rss_downloader.parser    : 108 - 匹配失败(Example): [北宇治字幕组] 再见，菈菈 / Sayonara Lara [07][WebRip][HEVC_AAC][繁日内嵌]
2026-08-24 20:57:32 | WARNING  | rss_downloader.parser    : 108 - 匹配失败(Example): [北宇治字幕组] 再见，菈菈 / 再见，拉拉 / Sayonara Lara [07][WebRip][HEVC_AAC][简日内嵌]
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [喵萌奶茶屋&LoliHouse] 花织同学转生后还是想干架 / 花织即使是转生也想打架 / Hanaori-san wa Tensei shitemo Kenka ga Shitai - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [北宇治字幕组] 再见，菈菈 / 再见，拉拉 / 再见，菈菈 / Sayonara Lara [06][WebRip][HEVC_AAC][简繁日内封]
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [绿茶字幕组&LoliHouse] 穹庐下的魔女 / Tenmaku no Jaadugar - 08 [WebRip 1080p HEVC-10bit AAC][简繁日内封字幕]
2026-08-24 20:57:32 | INFO     | rss_downloader.parser    : 114 - Example: 匹配到 8 个条目
2026-08-24 20:57:32 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [LoliHouse] Grow Up Show ～向日葵马戏团～ / 成长秀 向日葵马戏团 / Grow Up Show - Himawari no Circus-dan - 08 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 20:57:32 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 07 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 20:57:32 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CATCHPLAY WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 20:57:32 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CR WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 20:57:32 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 20:57:32 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [喵萌奶茶屋&LoliHouse] 花织同学转生后还是想干架 / 花织即使是转生也想打架 / Hanaori-san wa Tensei shitemo Kenka ga Shitai - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 20:57:32 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [北宇治字幕组] 再见，菈菈 / 再见，拉拉 / 再见，菈菈 / Sayonara Lara [06][WebRip][HEVC_AAC][简繁日内封]
2026-08-24 20:57:32 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [绿茶字幕组&LoliHouse] 穹庐下的魔女 / Tenmaku no Jaadugar - 08 [WebRip 1080p HEVC-10bit AAC][简繁日内封字幕]
2026-08-24 20:57:32 | INFO     | rss_downloader.main      : 180 - 共获取到 10 个条目，匹配到 8 个条目，成功添加 0 个下载任务。
2026-08-24 21:57:32 | INFO     | rss_downloader.main      : 163 - 处理 RSS 源: Example (https://mikanani.me/RSS/MyBangumi?token=lvtK1%2bAbVI%2fUdaap3iVWMA%3d%3d)
2026-08-24 21:57:32 | INFO     | rss_downloader.parser    :  68 - 开始获取 RSS 源: Example
2026-08-24 21:57:33 | INFO     | logging                  :1744 - HTTP Request: GET https://mikanani.me/RSS/MyBangumi?token=lvtK1%2bAbVI%2fUdaap3iVWMA%3d%3d "HTTP/1.1 200 OK"
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    :  81 - 开始解析 RSS 源: Example
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    :  97 - Example: 获取到 10 个条目
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [LoliHouse] Grow Up Show ～向日葵马戏团～ / 成长秀 向日葵马戏团 / Grow Up Show - Himawari no Circus-dan - 08 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 07 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CATCHPLAY WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CR WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 21:57:33 | WARNING  | rss_downloader.parser    : 108 - 匹配失败(Example): [北宇治字幕组] 再见，菈菈 / Sayonara Lara [07][WebRip][HEVC_AAC][繁日内嵌]
2026-08-24 21:57:33 | WARNING  | rss_downloader.parser    : 108 - 匹配失败(Example): [北宇治字幕组] 再见，菈菈 / 再见，拉拉 / Sayonara Lara [07][WebRip][HEVC_AAC][简日内嵌]
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [喵萌奶茶屋&LoliHouse] 花织同学转生后还是想干架 / 花织即使是转生也想打架 / Hanaori-san wa Tensei shitemo Kenka ga Shitai - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [北宇治字幕组] 再见，菈菈 / 再见，拉拉 / 再见，菈菈 / Sayonara Lara [06][WebRip][HEVC_AAC][简繁日内封]
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [绿茶字幕组&LoliHouse] 穹庐下的魔女 / Tenmaku no Jaadugar - 08 [WebRip 1080p HEVC-10bit AAC][简繁日内封字幕]
2026-08-24 21:57:33 | INFO     | rss_downloader.parser    : 114 - Example: 匹配到 8 个条目
2026-08-24 21:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [LoliHouse] Grow Up Show ～向日葵马戏团～ / 成长秀 向日葵马戏团 / Grow Up Show - Himawari no Circus-dan - 08 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 21:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 07 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 21:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CATCHPLAY WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 21:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CR WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 21:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 21:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [喵萌奶茶屋&LoliHouse] 花织同学转生后还是想干架 / 花织即使是转生也想打架 / Hanaori-san wa Tensei shitemo Kenka ga Shitai - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 21:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [北宇治字幕组] 再见，菈菈 / 再见，拉拉 / 再见，菈菈 / Sayonara Lara [06][WebRip][HEVC_AAC][简繁日内封]
2026-08-24 21:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [绿茶字幕组&LoliHouse] 穹庐下的魔女 / Tenmaku no Jaadugar - 08 [WebRip 1080p HEVC-10bit AAC][简繁日内封字幕]
2026-08-24 21:57:33 | INFO     | rss_downloader.main      : 180 - 共获取到 10 个条目，匹配到 8 个条目，成功添加 0 个下载任务。
2026-08-24 22:57:33 | INFO     | rss_downloader.main      : 163 - 处理 RSS 源: Example (https://mikanani.me/RSS/MyBangumi?token=lvtK1%2bAbVI%2fUdaap3iVWMA%3d%3d)
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    :  68 - 开始获取 RSS 源: Example
2026-08-24 22:57:33 | INFO     | logging                  :1744 - HTTP Request: GET https://mikanani.me/RSS/MyBangumi?token=lvtK1%2bAbVI%2fUdaap3iVWMA%3d%3d "HTTP/1.1 200 OK"
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    :  81 - 开始解析 RSS 源: Example
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    :  97 - Example: 获取到 10 个条目
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [LoliHouse] Grow Up Show ～向日葵马戏团～ / 成长秀 向日葵马戏团 / Grow Up Show - Himawari no Circus-dan - 08 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 07 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CATCHPLAY WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CR WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 22:57:33 | WARNING  | rss_downloader.parser    : 108 - 匹配失败(Example): [北宇治字幕组] 再见，菈菈 / Sayonara Lara [07][WebRip][HEVC_AAC][繁日内嵌]
2026-08-24 22:57:33 | WARNING  | rss_downloader.parser    : 108 - 匹配失败(Example): [北宇治字幕组] 再见，菈菈 / 再见，拉拉 / Sayonara Lara [07][WebRip][HEVC_AAC][简日内嵌]
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [喵萌奶茶屋&LoliHouse] 花织同学转生后还是想干架 / 花织即使是转生也想打架 / Hanaori-san wa Tensei shitemo Kenka ga Shitai - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [北宇治字幕组] 再见，菈菈 / 再见，拉拉 / 再见，菈菈 / Sayonara Lara [06][WebRip][HEVC_AAC][简繁日内封]
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [绿茶字幕组&LoliHouse] 穹庐下的魔女 / Tenmaku no Jaadugar - 08 [WebRip 1080p HEVC-10bit AAC][简繁日内封字幕]
2026-08-24 22:57:33 | INFO     | rss_downloader.parser    : 114 - Example: 匹配到 8 个条目
2026-08-24 22:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [LoliHouse] Grow Up Show ～向日葵马戏团～ / 成长秀 向日葵马戏团 / Grow Up Show - Himawari no Circus-dan - 08 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 22:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 07 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 22:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CATCHPLAY WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 22:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CR WEB-DL 1080p AVC AAC][简繁内封]
2026-08-24 22:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 22:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [喵萌奶茶屋&LoliHouse] 花织同学转生后还是想干架 / 花织即使是转生也想打架 / Hanaori-san wa Tensei shitemo Kenka ga Shitai - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-24 22:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [北宇治字幕组] 再见，菈菈 / 再见，拉拉 / 再见，菈菈 / Sayonara Lara [06][WebRip][HEVC_AAC][简繁日内封]
2026-08-24 22:57:33 | INFO     | rss_downloader.main      : 142 - 跳过已下载项目: [绿茶字幕组&LoliHouse] 穹庐下的魔女 / Tenmaku no Jaadugar - 08 [WebRip 1080p HEVC-10bit AAC][简繁日内封字幕]
2026-08-24 22:57:33 | INFO     | rss_downloader.main      : 180 - 共获取到 10 个条目，匹配到 8 个条目，成功添加 0 个下载任务。
2026-08-25 09:52:06 | INFO     | rss_downloader.services  :  86 - 开始重新配置下载器...
2026-08-25 09:52:07 | INFO     | logging                  :1744 - HTTP Request: POST http://127.0.0.1:6800/jsonrpc "HTTP/1.1 200 OK"
2026-08-25 09:52:07 | SUCCESS  | rss_downloader.downloaders:  72 - Aria2 连接成功
2026-08-25 09:52:07 | INFO     | rss_downloader           :  53 - 启动 Web 界面: http://127.0.0.1:8000
2026-08-25 09:52:07 | INFO     | rss_downloader.config    : 228 - 正在监控配置文件: C:\Users\Admin\.config\rss-downloader\config.yaml
2026-08-25 09:52:07 | INFO     | logging                  :1744 - Started server process [12808]
2026-08-25 09:52:07 | INFO     | logging                  :1744 - Waiting for application startup.
2026-08-25 09:52:07 | INFO     | rss_downloader.main      : 163 - 处理 RSS 源: Example (https://mikanani.me/RSS/MyBangumi?token=lvtK1%2bAbVI%2fUdaap3iVWMA%3d%3d)
2026-08-25 09:52:07 | INFO     | rss_downloader.parser    :  68 - 开始获取 RSS 源: Example
2026-08-25 09:52:07 | INFO     | logging                  :1744 - Application startup complete.
2026-08-25 09:52:07 | INFO     | logging                  :1744 - Uvicorn running on http://127.0.0.1:8000 (Press CTRL+C to quit)
2026-08-25 09:52:08 | INFO     | logging                  :1744 - HTTP Request: GET https://mikanani.me/RSS/MyBangumi?token=lvtK1%2bAbVI%2fUdaap3iVWMA%3d%3d "HTTP/1.1 200 OK"
2026-08-25 09:52:08 | INFO     | rss_downloader.parser    :  81 - 开始解析 RSS 源: Example
2026-08-25 09:52:08 | INFO     | rss_downloader.parser    :  97 - Example: 获取到 12 个条目
2026-08-25 09:52:08 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 08 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-25 09:52:08 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [喵萌奶茶屋&LoliHouse] 花织同学转生后还是想干架 / 花织即使是转生也想打架 / Hanaori-san wa Tensei shitemo Kenka ga Shitai - 07 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-25 09:52:08 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [LoliHouse] Grow Up Show ～向日葵马戏团～ / 成长秀 向日葵马戏团 / Grow Up Show - Himawari no Circus-dan - 08 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-25 09:52:08 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 07 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
2026-08-25 09:52:08 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CATCHPLAY WEB-DL 1080p AVC AAC][简繁内封]
2026-08-25 09:52:08 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [Nix-Raws] 画完这个再去死 / これ描いて死ね / Kore Kaite Shine S01E07 [CR WEB-DL 1080p AVC AAC][简繁内封]
2026-08-25 09:52:08 | INFO     | rss_downloader.parser    : 106 - 匹配成功(Example): [百冬练习组&LoliHouse] BanG Dream! YUME∞MITA / バンドリ！ ゆめ∞みた - 06 [WebRip 1080p HEVC-10bit AAC][简繁内封字幕]
